Unnamed: 0,name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
1608,Ex Calling,6LACK,FREE 6LACK,0.6354166666666666,0.773,0.564,1,0.814314104910831,1,0.249,0.00561,1.99e-05,0.213,0.0588,0.6548676432954041,1MQ8ydvrTnn2QJgXFATJvD,0.14463799621928167,4,R&B
1609,Ex-Factor,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,0.7083333333333334,0.593,0.619,3,0.76823910883322,0,0.0976,0.118,0.0,0.484,0.668,0.1807678623814844,2VjXGuPVVxyhMgER3Uz2Fe,0.25293005671077506,4,R&B
1610,Exchange,Bryson Tiller,T R A P S O U L,0.7916666666666666,0.525,0.433,6,0.7265310391715915,1,0.185,0.107,0.0,0.135,0.276,0.680658631429802,43PuMrRfbyyuz4QpZ3oAwN,0.12824196597353496,4,R&B
1611,Excuse Me Miss,JAY-Z,The Blueprint 2: The Gift & The Curse,0.5729166666666666,0.714,0.862,6,0.8590293394696931,1,0.286,0.0305,0.0,0.0884,0.887,0.26084351261773536,0ZHu7jkSSrT0eK4OxuG4O5,0.21012003780718336,4,hiphop
1612,Excuse Me While I Break My Own Heart Tonight - Strangers Almanac Album Version,Whiskeytown,Strangers Almanac,0.4166666666666667,0.537,0.867,7,0.8772030751529732,1,0.0399,0.0547,0.0,0.158,0.549,0.4577900393855603,5KCzU5ujrY4hZZlImNu8Oq,0.1284820415879017,4,folk
1613,Executioner's Tax (Swing of the Axe),Power Trip,Nightmare Logic,0.5104166666666666,0.484,0.991,8,0.8983316772135349,0,0.0676,0.000289,0.657,0.359,0.559,0.7238953629900567,1kbwEcixFWVj5dFO9Kso3J,0.15719470699432891,4,metal
1614,Exodus,Bob Marley & The Wailers,Exodus,0.5729166666666666,0.868,0.744,7,0.7796924847026829,1,0.0502,0.0301,0.00517,0.172,0.961,0.5104331163278427,3UuqC9dKWG0bLu6TrPIe4F,0.37929489603024574,4,reggae
1615,Experience,Ludovico Einaudi,In A Time Lapse,0.7916666666666666,0.447,0.449,2,0.7255896658124575,1,0.0376,0.934,0.961,0.0697,0.036,0.2584653987553913,1BncfTJAWxrsxyT9culBrj,0.2424328922495274,4,orchestral
1616,Experimental (feat. Chip Tha Ripper & Juicy J),Big Sean,Detroit,0.3541666666666667,0.854,0.686,6,0.8648344751843523,0,0.106,0.026,0.0,0.104,0.903,0.5551054546816385,4zJyzpMY82bUgGIE3VNxUe,0.20412665406427222,4,hiphop
1617,Extremely Loud and Incredibly Close,Alexandre Desplat,Extremely Loud and Incredibly Close (Original Motion Picture Soundtrack),0.0,0.474,0.0118,9,0.190209717065007,0,0.0318,0.991,0.891,0.0622,0.0656,0.1750254352073203,3eoeShZGzmkzqnIpHZfHPn,0.05551984877126654,3,orchestral
1618,Eye of the Tiger,Survivor,Eye Of The Tiger,0.75,0.815,0.438,0,0.6239213430259924,0,0.0346,0.216,0.000466,0.0787,0.552,0.3614358564642877,2HHtWyy5CgaQbC7XSoOb0e,0.1747069943289225,4,disco
1619,Eyes Of A Panther,Steel Panther,Feel The Steel,0.53125,0.387,0.96,5,0.9165577114167668,0,0.13,0.000763,0.0,0.0919,0.572,0.23611986692549203,1iWLoUrmSLht6keK0436jK,0.14937618147448015,4,metal
1620,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),0.7604166666666666,0.853,0.693,1,0.8240154803619057,1,0.275,0.0239,0.0,0.11,0.662,0.2803053473232175,4X5f3vT8MRuXF68pfjNte5,0.16526843100189037,4,hiphop
1621,F40,J Balvin,JOSE,0.4583333333333333,0.576,0.577,6,0.8407248574865331,0,0.303,0.0616,2.03e-06,0.682,0.681,0.7495989663631085,1r4cq6ZPidlBrhBC5kpnCp,0.09684971644612476,4,reggae
1622,FALLING,Che Ecru,PREJECTION,0.4583333333333333,0.712,0.169,11,0.6946289420009414,0,0.0801,0.672,0.0,0.229,0.387,0.3057967305615719,3cF6uekOdMpiyBauNJAqFJ,0.07132986767485823,4,R&B
1623,FOREVER,Vedo,Mood Swings,0.5625,0.766,0.518,8,0.832984676533654,1,0.0835,0.744,2.23e-05,0.109,0.494,0.4297270474561672,2L85gIDzIGLTmHCRUW2pHR,0.17118620037807183,4,R&B
1624,FOREVER (with 6LACK),Jessie Reyez,YESSIE,0.6875,0.815,0.606,2,0.8860938235447936,0,0.0586,0.543,2.03e-05,0.114,0.484,0.392919337623509,2lVYLiHGIX6GajMqYXF1Un,0.15522400756143667,4,R&B
1625,FWM,Tone Stith,FWM,0.5416666666666666,0.615,0.551,7,0.8268134511793317,0,0.144,0.285,0.00105,0.109,0.363,0.5677512780021347,5qF9vwRZIzBCR1iDUDkU8W,0.13018336483931947,4,R&B
1626,Fables of Faubus,Charles Mingus,Mingus Ah Um,0.34375,0.518,0.159,5,0.5684064640970661,0,0.06,0.457,0.0724,0.175,0.351,0.07978228710887518,5RWzKLxXVzkJQ702yWfp1w,0.41004442344045366,4,jazz
1627,Face It Alone,Queen,Face It Alone,0.4166666666666667,0.42,0.408,4,0.6744940118194654,0,0.0359,0.334,0.000461,0.092,0.331,0.5800101116652414,3LkJaE6mfTskqEV8BUjHei,0.17793383742911154,4,rock
1628,Facing Fears,Iván Torrent,Immortalys,0.3541666666666667,0.231,0.539,9,0.611761937137179,0,0.0663,0.0134,2.3e-05,0.114,0.112,0.5358121477301807,7u6btD4Rf47UzEz1ROOZPD,0.21556427221172023,4,orchestral
1629,Fade Into Darkness - Vocal Radio Mix,Avicii,Fade Into Darkness,0.59375,0.556,0.885,6,0.8978871397939437,1,0.0321,0.00786,1.95e-06,0.138,0.771,0.46774566041033383,5kwAIpUBwhmiBpsJlcMgO1,0.13156899810964084,4,electronic
1630,Fade Into You,Mazzy Star,So Tonight That I Might See,0.7916666666666666,0.42,0.33,9,0.6395324512316302,1,0.0275,0.245,0.000679,0.0677,0.175,0.6621517873304579,1LzNfuep1bnAUR9skqdHCK,0.2236928166351607,3,rock
1631,Fade To Black (Remastered),Metallica,Ride The Lightning (Deluxe Remaster),0.6458333333333334,0.256,0.929,7,0.8293237801370221,1,0.113,0.00311,0.201,0.11,0.278,0.3895550243116889,0dqGfCMAGyDgpUAgLNOjWd,0.3386521739130435,4,metal
1632,Faded,Alan Walker,Faded,0.0,0.589,0.651,6,0.8703781182992522,1,0.0306,0.0291,3.2e-06,0.111,0.166,0.24312937313917268,1brwdYwjltrJo7WHpIvbYt,0.14526843100189035,4,pop
1633,Faded,Alan Walker,Different World,0.7916666666666666,0.468,0.627,6,0.8706919094189635,1,0.0476,0.0281,7.97e-06,0.11,0.159,0.8025853405821073,698ItKASDavgwZ3WjaWjtz,0.14477693761814744,4,electronic
1634,Faded Pictures,Case,Personal Conversation,0.6041666666666666,0.705,0.511,6,0.8095810888551854,0,0.202,0.125,1.72e-06,0.153,0.581,0.19319522379861556,1CAw3ethNuSDPf3E7luSFF,0.16147448015122873,4,R&B
1635,Fades Away (feat. Noonie Bao),Avicii,TIM,0.5729166666666666,0.53,0.525,0,0.7861252026567648,1,0.0585,0.228,2.2e-06,0.0812,0.225,0.51917159246244,6aPDvttLmezuUlv60ExTH9,0.11344517958412098,4,electronic
1636,Fading,Elijah Fox,Fading,0.4479166666666667,0.757,0.428,8,0.730427278908007,0,0.206,0.462,0.158,0.0973,0.509,0.2185430463576159,5cribHMAGa0JRgTsWuQ8CT,0.15419281663516068,4,R&B
1637,Fading Memories,IMAscore,Reaching for the Horizon,0.052083333333333336,0.177,0.297,6,0.709350975367397,1,0.032,0.461,0.927,0.122,0.0475,0.20246425026995646,47rrD1zRfIiJkRmq2FGtvC,0.06580340264650283,3,orchestral
1638,Fair Weather - Remastered,Art Farmer,Modern Art,0.3958333333333333,0.615,0.204,7,0.5833115422833534,1,0.0439,0.872,0.382,0.071,0.496,0.28344495696300503,3X3p3u03P8eFL8WTH0oaaU,0.26950283553875237,4,jazz
1639,Fairytale,Harry Gregson-Williams,Shrek (Original Motion Picture Score),0.5833333333333334,0.0877,0.163,8,0.5128654359081638,1,0.0362,0.722,0.501,0.463,0.103,0.200179762937626,1e3hPMCGrwPXYZ1DQhsiCE,0.026238185255198488,3,orchestral
1640,Fake Plastic Trees,Radiohead,The Bends,0.7083333333333334,0.463,0.229,2,0.6743894147795617,1,0.0297,0.167,0.0997,0.202,0.135,0.1403399267216359,73CKjW3vsUXRpy3NnX4H7F,0.2190680529300567,4,rock
1641,Fallen,Mýa,Moodring,0.5416666666666666,0.669,0.61,1,0.788792427174311,1,0.0457,0.119,2.75e-05,0.53,0.428,0.27076792479917106,75pAfYEpRXZf7GVORGhOgz,0.14713327032136106,4,R&B
1642,Fallin,Coco Jones,What I Didn’t Tell You (Deluxe),0.5208333333333334,0.572,0.38,6,0.8321740494743999,1,0.189,0.482,3.4e-06,0.0956,0.496,0.24206203069701832,2SUQ7JvEtKtPwkyKQMsr0q,0.09759451795841209,4,R&B
1643,Falling,Diviners,Falling,0.0,0.58,0.629,2,0.8333507661733174,1,0.0444,0.506,1.84e-05,0.104,0.0668,0.4693497949578993,6Feh8q8vWGfJhc9xPKUIP2,0.13339035916824196,4,electronic
1644,Falling Away from Me,Korn,Issues,0.7291666666666666,0.468,0.769,4,0.8196747032058992,1,0.041,0.00014,0.00124,0.271,0.17,0.3310821354338966,2F6FfZ4w8z3eJpSxPotVO5,0.20036578449905482,4,metal
1645,Falls (feat. Sasha Alex Sloan),ODESZA,A Moment Apart,0.53125,0.294,0.697,6,0.8460070080016735,1,0.128,0.0398,0.00011,0.136,0.183,0.6835173614795488,6oNZ0WxqptE7V0qpjtyJ4a,0.1644650283553875,4,electronic
1646,False Gods,Evan Bartels,Lonesome,0.19791666666666666,0.438,0.433,2,0.8050311176193714,0,0.0285,0.118,6.33e-05,0.25,0.15,0.44675459238129717,3yP5h28oeRzAphURxUruUt,0.15464272211720226,4,folk
1647,Fame,Irene Cara,Fame (Original Motion Picture Soundtrack),0.65625,0.7,0.73,0,0.7745149312274463,0,0.0311,0.132,0.0,0.133,0.961,0.4959709383250838,5CI1FP2Volc9wjz2MBZsGx,0.24303780718336485,4,disco
1648,Famous,Kanye West,The Life Of Pablo,0.0,0.469,0.754,6,0.907850007844778,1,0.13,0.0679,0.0,0.106,0.421,0.7677937220290741,3p6fkbeZDIVqapfdgQe6fm,0.1295907372400756,4,hiphop
1649,Famous Friends,Chris Young,Famous Friends,0.65625,0.533,0.855,6,0.9278018932064221,1,0.0356,0.0553,0.0,0.335,0.64,0.3180680477620138,4iXDn9pu5Q9sxv45vE8Lak,0.10079017013232514,4,country
1650,Fancy,Iggy Azalea,The New Classic (Deluxe Version),0.6770833333333334,0.912,0.716,10,0.8953768108362534,0,0.0697,0.0904,0.0,0.0491,0.377,0.2741509634169938,3oiMJQAWVaxSubJ7b2VUtX,0.1332750472589792,4,pop
1651,Fancy,Reba McEntire,Rumor Has It,0.65625,0.674,0.517,11,0.7101354531666754,1,0.0726,0.226,0.0,0.0697,0.482,0.27414472164832626,0FtV0YbnnjD7PXpLHFHPhn,0.2275992438563327,4,country
1652,Fantasia in A Minor - Piano Solo,Sharon Chen,Fantasia in A Minor,0.3125,0.43,0.29,7,0.6149521468542439,1,0.0331,0.975,0.841,0.204,0.213,0.21864291465629695,05SuI2pEHL1Q065EOlBadR,0.07615028355387524,4,orchestral
1653,Fantasy,Mariah Carey,Daydream,0.7604166666666666,0.669,0.727,7,0.8052403116991789,1,0.0353,0.139,0.0,0.123,0.807,0.3199717872056226,6xkryXuiZU360Lngd4sx13,0.17444234404536862,4,R&B
1654,Far Beyond Your Dreams - Instrumental,Lisa Cullum,Far Beyond Your Dreams,0.16666666666666666,0.384,0.0832,5,0.4260237435280581,1,0.0345,0.92,0.613,0.138,0.186,0.24252392157841846,7jpzdby3nfTb3skKr6Sxxz,0.11253969754253308,4,orchestral
1655,Far East,Barry Brown,Total Reggae: Classic Roots,0.3541666666666667,0.819,0.382,7,0.7342973693844463,1,0.0752,0.0992,0.411,0.0846,0.195,0.5045970626236651,1S0ByRYztydxw1l4FEv0H4,0.11194706994328922,4,reggae
1656,Farewell Blues,Django Reinhardt,"The Best of Django Reinhardt, Vol. 1",0.0,0.704,0.237,10,0.6798546101145337,1,0.0402,0.985,0.871,0.113,0.906,0.26096210622241917,1YuLfRx8p5scr0ZRKu4dfZ,0.130031190926276,4,jazz
1657,Farewell My Summer Love,Michael Jackson,Farewell My Summer Love,0.375,0.659,0.758,2,0.7709063333507662,1,0.0323,0.00895,0.0,0.324,0.692,0.4167067180156169,2OOM7hg35KaqYbDwTmbbk5,0.19381285444234406,4,pop
1658,Farewell Waltz,Mikhail Glinka,"Glinka: Complete Piano Works, Vol. 2 – Dances",0.3854166666666667,0.319,0.0521,7,0.24164531143768633,1,0.0359,0.991,0.847,0.173,0.532,0.14040234440831154,6oAI807DnbNtaKfoS7YSPd,0.0,3,orchestral
1659,Farmer's Daughter,Rodney Atkins,It's America,0.0,0.613,0.802,6,0.9145703676585952,1,0.0308,0.221,0.0,0.117,0.708,0.5177609527435694,5rmTFBL85HmVX1Ld3n7e5J,0.14,4,country
1660,Fascinated (Re-Recorded),Company B,"Disco Hits of The '70s, '80s & '90s",0.17708333333333334,0.757,0.786,10,0.7790649024632603,0,0.038,0.0054,0.268,0.112,0.961,0.44889551903427355,6GUOgSRfC0XtjsAY8rzhe2,0.21192533081285445,4,disco
1661,Fascination Street - 2010 Remaster,The Cure,Disintegration (2010 Remaster),0.40625,0.508,0.91,0,0.8534856963547931,0,0.0786,0.00134,0.465,0.15,0.491,0.30584042294224495,49gCfmOmL7FOflCHMC5Nz2,0.24313799621928167,4,rock
1662,Fashion Killa,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),0.7083333333333334,0.801,0.819,11,0.8679723863814655,1,0.158,0.292,0.0,0.515,0.811,0.5549556522336169,0O3TAouZE4vL9dM5SyxgvH,0.16762476370510396,4,hiphop
1663,Fast As A Shark,Accept,Restless And Wild,0.4583333333333333,0.434,0.92,2,0.6165995502327284,1,0.0919,5.4e-05,0.397,0.379,0.175,0.5539195186348003,1zFarlqzxsE9I3QiwrdwJN,0.1615633270321361,4,metal
1664,Fast Car,Jonas Blue,Fast Car,0.6666666666666666,0.644,0.57,9,0.8207729721248889,1,0.052,0.484,0.0,0.299,0.527,0.3925198644287845,2mCF8L0brIs88eH6Kf2h9p,0.1450765595463138,4,electronic
1665,Fast Cars And Freedom,Rascal Flatts,Feels Like Today,0.5729166666666666,0.616,0.824,3,0.8770461795931176,0,0.03,0.0135,2.13e-05,0.108,0.623,0.4175431150170712,0CKba2KBPP9TFbh5Nf8i4P,0.19211153119092628,4,country
1666,Fast as a Shark,Accept,Restless And Wild,0.46875,0.431,0.95,2,0.7055854819308613,1,0.117,0.000109,0.248,0.232,0.162,0.5554237848836847,204523f9MSgEfc0oDJycNS,0.16042911153119094,4,metal
1667,Faster,Within Temptation,The Unforgiving,0.6145833333333334,0.505,0.932,6,0.9279849380262539,0,0.0412,0.00115,0.000195,0.135,0.486,0.43036370786025924,4XBtYPGMAYJkuJu2w4pmYl,0.19379962192816635,4,metal
1668,Fat Lip,Sum 41,"All Killer, No Filler",0.7291666666666666,0.402,0.914,9,0.867292505622091,1,0.142,0.000579,0.0,0.065,0.626,0.9078402856233342,4KacUpvbA3Mfo05gttTjhN,0.11279206049149339,4,rock
1669,"Fauré: Pavane, Op. 50",Gabriel Fauré,Masterpieces in Miniature,0.5,0.0653,0.0359,6,0.30288687830134403,0,0.0421,0.957,0.944,0.128,0.0412,0.06894657670197427,4CZq7M6hBTg77Qhp3TJHdN,0.30900283553875235,4,orchestral
1670,Favorite Shirt,Jozzy,"Songs for Women, Free Game for Niggas - EP",0.4270833333333333,0.387,0.483,6,0.7742795878876628,0,0.0449,0.0788,2.7e-05,0.162,0.282,0.7122794314997097,7LTQuLHQSOhQZ69qRYNF5w,0.13430529300567107,4,R&B
1671,Faxing Berlin,deadmau5,Random Album Title,0.4166666666666667,0.8,0.736,2,0.7529417917472935,0,0.0681,0.0443,0.904,0.139,0.69,0.4803977254994975,5vtS5Pgd2hBoThMeYMYA1A,0.08607561436672968,4,electronic
1672,Fear Naught,Austin Cordiner,Fear Naught,0.28125,0.391,0.741,0,0.8524135766957796,1,0.0462,0.474,0.898,0.134,0.223,0.3990425126863948,4z8Py0Scvp4xRROBKWTjgN,0.16077221172022685,4,orchestral
1673,Fear of the Dark - 2015 Remaster,Iron Maiden,Fear of the Dark (2015 - Remaster),0.5416666666666666,0.308,0.866,2,0.855368443073061,0,0.059,0.000739,0.00141,0.232,0.227,0.3668037775183976,0h4rVZcOiSaL9b5mT1A2gq,0.3583998109640832,4,metal
1674,Fearless,Alpharock,Fearless,0.3333333333333333,0.502,0.838,9,0.8892840332618587,1,0.0552,0.0575,3.17e-06,0.211,0.278,0.4862961968903508,1Dc2f2OGlC7kmApkyaOVxs,0.13761436672967864,4,electronic
1675,Feature Me,FLO,The Lead,0.625,0.731,0.493,6,0.8739605669159562,0,0.0581,0.116,8.32e-06,0.0619,0.852,0.4741934074439333,1CcorUngVSo7k2GX8GLB53,0.13486672967863894,4,R&B
1676,Fedora: Amor ti vieta,Umberto Giordano,Giordano: Fedora: Amor ti vieta,0.3541666666666667,0.206,0.281,0,0.6458344228858324,1,0.0414,0.983,0.575,0.119,0.125,0.28344495696300503,1DM3DyaCcHEPwCY3MSKb3V,0.044600189035916823,5,orchestral
1677,Fee-Fi-Fo-Fum - Remastered1998/Rudy Van Gelder Edition,Wayne Shorter,Speak No Evil,0.4166666666666667,0.457,0.498,5,0.8012656241828355,0,0.037,0.76,0.000631,0.0858,0.367,0.668212544706668,6lgkhf5XLGA2wvgFeTy2cq,0.2789546313799622,3,jazz
1678,Feel Again,Æj,Feel Again,0.17708333333333334,0.697,0.805,11,0.882302180848282,0,0.082,0.184,0.0,0.137,0.536,0.3055657851208718,221A3PtLTav2MAx6w4GWL2,0.12974196597353496,4,electronic
1679,Feel Alive,Lucas & Steve,Feel Alive,0.3958333333333333,0.468,0.878,11,0.8502693373777522,0,0.116,0.0218,0.767,0.176,0.104,0.46813265006772314,15J54YXr8wiW7P6gj7g552,0.10182797731568997,4,electronic
1680,Feel Alright,Steve Earle,I Feel Alright,0.5,0.529,0.792,0,0.8603106532085142,1,0.0298,0.000113,2.16e-05,0.232,0.716,0.42570734843425234,7fF6Af2M3vL4IUtE8cMy6G,0.1109773156899811,4,folk
1681,Feel Good,Felix Jaehn,I,0.53125,0.702,0.903,4,0.9011296480309607,1,0.038,0.121,0.000123,0.168,0.66,0.4674398137456229,6ULQ6ZRc7JuVutRMy6gfgc,0.10209262759924385,4,electronic
1682,Feel Good Inc.,Gorillaz,Demon Days,0.84375,0.818,0.705,6,0.8290099890173107,1,0.177,0.00836,0.00233,0.613,0.772,0.5461547584123437,0d28khcov6AiegSCpG5TuT,0.15473251417769376,4,rock
1683,Feel Invincible,Skillet,Unleashed,0.7291666666666666,0.603,0.886,5,0.9048951414674965,0,0.0837,0.00045,0.0,0.26,0.395,0.46792042993302585,0i8JFpqe9cKwnrcvoNgl1L,0.16162570888468808,4,metal
1684,Feel It Still,Portugal. The Man,Woodstock,0.7708333333333334,0.801,0.795,1,0.8699074316196851,0,0.0504,0.0417,0.000113,0.0717,0.754,0.17457602786325538,6QgjcU0zLnzq5OrUoSZ3OK,0.09860113421550094,4,pop
1685,Feel No Ways,Drake,Views,0.75,0.582,0.677,7,0.8184979865069819,1,0.172,0.0312,6.6e-06,0.122,0.205,0.8910686532135746,3cjF2OFRmip8spwZYQRKxP,0.17175803402646503,4,hiphop
1686,Feel So Close - Radio Edit,Calvin Harris,18 Months,0.8020833333333334,0.707,0.924,7,0.9293446995450029,1,0.031,0.000972,0.00703,0.204,0.919,0.47985469162541894,1gihuPhrLraKYrJMAEONyc,0.13939508506616258,4,electronic
1687,Feel So Numb,Rob Zombie,The Sinister Urge,0.625,0.566,0.889,8,0.8671617593222112,1,0.0426,4.3e-05,0.00907,0.292,0.141,0.47428703397394684,6KnNDix4Owr4vNmsPhLmxD,0.16515500945179584,4,metal
1688,Feel This Moment (feat. Christina Aguilera),Pitbull,Global Warming: Meltdown (Deluxe Version),0.78125,0.673,0.758,7,0.9086867841640083,1,0.158,0.039,0.0,0.341,0.542,0.5299074345706598,0Hf4aIJpsN4Os2f0y0VqWl,0.16122306238185255,4,pop
1689,Feel like Makin' Love - 2015 Remaster,Bad Company,Straight Shooter,0.6458333333333334,0.543,0.529,7,0.749568537210397,1,0.0301,0.326,0.00269,0.709,0.746,0.21263833319809505,3KPwt1LBpt1jVSHz8GXERo,0.2409328922495274,4,rock
1690,Feel the Pain,Dinosaur Jr.,Without a Sound,0.5729166666666666,0.34,0.804,0,0.7851838292976309,1,0.0516,0.00331,0.0191,0.0727,0.854,0.5020941133879696,28c4nfBHdb3xviamRCEsIe,0.18966635160680528,4,rock
1691,Feelin' the Miles,The Wilder Blue,The Wilder Blue,0.375,0.724,0.427,2,0.7093248261074212,1,0.0411,0.0769,0.231,0.153,0.644,0.43727334577525884,4cwBUZPtZpS4RqUFUZdr96,0.18814177693761816,4,folk
1692,Feeling Good,Nina Simone,I Put A Spell On You,0.0,0.399,0.326,7,0.7620678834788975,0,0.0386,0.864,0.0,0.191,0.546,0.17568706268608275,61S0mEfdRtJ62Fc7fPqx0U,0.10875897920604916,4,jazz
1693,Feeling Myself,Nicki Minaj,The Pinkprint,0.0,0.69,0.699,2,0.8569112494116417,1,0.184,0.425,0.0109,0.399,0.465,0.5540880463888248,6Sm2YzLtL8FcyTMONOkiFw,0.1690992438563327,4,hiphop
1694,Feelings 4 You,Xavier Omär,b l u r r,0.4583333333333333,0.652,0.312,8,0.810182521834632,0,0.0495,0.367,4.15e-06,0.134,0.203,0.4159701893128437,5Nv3jw733bI3B5tL1v05nM,0.18645463137996218,3,R&B
1695,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,Funk Wav Bounces Vol.1,0.7708333333333334,0.893,0.745,11,0.9224674441713301,0,0.0571,0.0642,0.0,0.0943,0.872,0.31183252086311175,5bcTCxgc7xVfSaMV3RuVke,0.15546313799621927,4,electronic
1696,Feels Like a Party,LOCASH,Brothers,0.4895833333333333,0.553,0.879,4,0.8731499398567021,1,0.0724,0.0554,0.0,0.809,0.755,0.7309860121964159,5OT9t63gM4DaXX4eALinFH,0.10348109640831758,4,country
1697,Feels Right - Radio Edit,JPB,Feels Right (Radio Edit),0.0,0.45,0.948,9,0.9382092986768474,0,0.302,0.0535,8.88e-05,0.882,0.674,0.24269869110111036,54fiTamOOfnsB9wmxhaENl,0.13256521739130434,4,electronic
1698,Feels So Good,Xscape,Off The Hook,0.4270833333333333,0.712,0.454,7,0.7675592280738455,1,0.0478,0.0162,1.23e-06,0.111,0.659,0.19699021914849793,0b0vpt8e3AkV3GG8HoUEJm,0.14471361058601134,4,R&B
1699,Feening,Zander Digital,ROGUE,0.08333333333333333,0.804,0.561,1,0.7806077088018408,0,0.0651,0.0329,0.0,0.0739,0.379,0.4428160363520607,2a55G0E82CDuba9xzKz7p7,0.12838846880907373,4,pop
1700,Felina,Hector & Tito,A La Reconquista,0.625,0.849,0.922,6,0.8309711835155066,0,0.0684,0.0275,0.00862,0.0809,0.71,0.26179226145520595,3QLApyuGYQdSQZTmBXFaSt,0.14887240075614366,4,reggae
1701,Fell On Black Days,Soundgarden,Superunknown (Deluxe Edition),0.6770833333333334,0.574,0.739,4,0.8534333978348414,0,0.0271,0.00152,0.000328,0.141,0.514,0.31215085106515783,1wlKw9NAWVWpx7OIAyg9EA,0.21180907372400756,3,rock
1702,Fergalicious,Fergie,The Dutchess,0.6979166666666666,0.906,0.583,8,0.8017624601223785,0,0.317,0.0569,0.0,0.126,0.829,0.4868392307644295,1D066zixBwqFYqBhKgdPzp,0.22064272211720226,4,pop
1703,Fernando,ABBA,Arrival,0.0,0.353,0.526,9,0.7717692589299723,1,0.0299,0.583,2.17e-06,0.0762,0.467,0.37112308143635575,1IxDBsZdVMhfkLqrZjARpk,0.18582230623818524,4,disco
1704,Fever To The Form,Nick Mulvey,First Mind,0.6666666666666666,0.358,0.546,0,0.7702264525913917,0,0.0296,0.795,0.0586,0.111,0.264,0.3459812372433853,1QJnDJuYOGj05iSc4eWGr5,0.18339035916824198,3,folk
1705,Fields of Wonder,Liquid Cinema,Fable (Epic Family Adventure),0.0,0.427,0.385,0,0.5696877778358872,1,0.0348,0.534,0.824,0.105,0.254,0.3993171505077679,18yquFQM9B8ZnE1SQLXScO,0.09725803402646503,4,orchestral
1706,Fight Fire With Fire (Remastered),Metallica,Ride The Lightning (Deluxe Remaster),0.5416666666666666,0.28,0.986,0,0.8203022854453219,1,0.115,3.73e-05,0.688,0.071,0.16,0.24945852656808837,0WSRrGVg1gO33MKIBPgBV2,0.2132079395085066,4,metal
1707,Fight For Your Right,Beastie Boys,Licensed To Ill,0.6979166666666666,0.503,0.858,8,0.8390251555880969,1,0.0657,0.00757,0.00234,0.0803,0.419,0.5152954541198794,5NLuC70kZQv8q34QyQa1DP,0.14151228733459356,5,disco
1708,Fight Night,Migos,No Label II,0.6770833333333334,0.874,0.706,1,0.8694628942000941,1,0.207,0.182,0.0,0.334,0.895,0.24281728470579422,6Xa2q0dapj03CsRzmD0Os5,0.14869092627599245,4,hiphop
1709,Fight for Love,SAULT,11,0.625,0.836,0.411,6,0.7661210187751687,0,0.0325,0.42,0.382,0.0913,0.845,0.2485285030366205,1LPQheJpIsG8rlUkCmZx2D,0.2256937618147448,4,R&B
1710,Fightin Side Of Me,Merle Haggard,Greatest Hits - Finest Performances,0.5729166666666666,0.75,0.451,4,0.6544375294179174,1,0.048,0.512,0.0,0.272,0.743,0.2772843312881138,3gP4z9Muyf51JdDyN91upf,0.10938941398865784,4,country
1711,Fighting Against Conviction,Bunny Wailer,Blackheart Man,0.5416666666666666,0.703,0.336,1,0.600387009047644,0,0.334,0.0937,0.0258,0.0447,0.712,0.1426368975913015,5MKYnizdhDDik45mEncVXu,0.23797164461247636,4,reggae
1712,Fighting the World,Manowar,Fighting the World,0.5520833333333334,0.649,0.909,6,0.8209298676847445,0,0.0729,3.63e-05,0.469,0.0787,0.623,0.5047094144596813,2tjb6V24kf6sDUdEFNf3m9,0.16221833648393194,4,metal
1713,Figures,Gaidaa,Figures,0.53125,0.79,0.369,1,0.6006223523874274,1,0.0673,0.00638,2.5e-06,0.113,0.484,0.33041426618646663,7zEeY9dw8wpTrxn4Ll26bu,0.0885226843100189,4,R&B
1714,Find A Way,Dwele,Subject,0.5208333333333334,0.712,0.657,10,0.8496940536582815,0,0.149,0.0577,0.0,0.234,0.437,0.29295117064371357,3TkNsftUBh8dwwLUHpmYNC,0.1801890359168242,4,R&B
1715,Find You,Zedd,Divergent: Original Motion Picture Soundtrack,0.5104166666666666,0.537,0.759,3,0.8566497568118823,1,0.0444,0.0267,0.0,0.0947,0.377,0.48007939529745147,1gpF8IwQQj8qOeVjHfIIDU,0.1364593572778828,4,electronic
1716,Find Your People,Drew Holcomb & The Neighbors,Find Your People,0.010416666666666666,0.678,0.526,5,0.812980492652058,1,0.0281,0.329,0.0,0.302,0.492,0.22436661652445833,6GuyIXoGIaTw1Pg6Ug9enJ,0.12775047258979205,4,country
1717,Fine,Stephanie Lambring,Autonomy,0.13541666666666666,0.569,0.746,0,0.8044296846399247,1,0.0507,0.00143,1.19e-05,0.166,0.701,0.417618016241082,0SY3flnPwcC7Yda2JTFnGo,0.09628260869565218,4,folk
