name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
Friend Of Mine (feat. Vargas & Lagola),Avicii,AVĪCI (01),0.5729166666666666,0.701,0.717,7,0.8978738825803335,0,0.056,0.0181,0.00599,0.0713,0.666,0.5206560325649642,79UX8fkSsowWI1HOd8VoYt,0.09539792060491493,4,electronic
Friendship Is Magic,Marcus Warner,Reprise - EP,0.3541666666666667,0.165,0.828,8,0.8121043730369655,1,0.0542,0.0313,0.336,0.0999,0.189,0.511279405500071,4VIkqYpZAtOeRzSSG3J6QK,0.20527221172022683,3,orchestral
Frisbee,Ahxello,Frisbee,0.5,0.581,0.865,0,0.8980430055568979,0,0.0353,0.027,0.000113,0.106,0.254,0.6057556681024281,4uZDqd7PcWI019bHEDbhhR,0.1250822306238185,4,electronic
From Gagarin's Point of View,Esbjörn Svensson Trio,From Gagarin's Point of View,0.5,0.635,0.0278,2,0.48383667552548926,0,0.0406,0.537,0.872,0.213,0.12,0.48760354049320775,4JWfPMjVEh4SusNs8V3gt5,0.17429111531190927,4,jazz
From Gold,Novo Amor,"Woodgate, NY",0.6354166666666666,0.392,0.433,5,0.6817347185310461,1,0.0364,0.92,0.646,0.0937,0.0432,0.47452548871112793,3ePd4K8tcdfr7KmbuOTrKK,0.1468837429111531,4,folk
From Here,CloudNone,From Here,0.40625,0.509,0.678,1,0.8213094950471128,0,0.157,0.64,0.737,0.132,0.319,0.6137407109386093,0ROCe58wXm7sBUPkZaRrnY,0.13296975425330812,4,electronic
From the Darkness,Lisa Cullum,From the Darkness,0.15625,0.312,0.22,9,0.55027784489007,1,0.0304,0.956,0.745,0.0998,0.205,0.4251242485918493,2pxKpXH4v9x1o4F2XH7Xbm,0.13112854442344046,4,orchestral
From the Stars,Sound Adventures,Awakening,0.10416666666666667,0.233,0.435,7,0.7019328340178788,1,0.0458,0.29,0.904,0.111,0.0389,0.5118663321815685,60COj0FSTL86jZk7LlD3yN,0.11768336483931947,3,orchestral
Frontin' (feat. Jay-Z) - Club Mix,Pharrell Williams,The Neptunes Present... Clones,0.6770833333333334,0.894,0.404,9,0.8605218651848273,0,0.13,0.453,1.57e-06,0.0801,0.759,0.4828371278458844,0iFOG4Ki9aDmJUYUFHQlPG,0.16783931947069944,4,R&B
Frosty,Jonah Tolchin,Frosty,0.10416666666666667,0.599,0.442,0,0.7220826286542643,1,0.0251,0.139,0.0897,0.0952,0.751,0.3834193212476925,0FmlgrraTPBRAxKXZLqQew,0.16293383742911152,4,folk
Fu Man Chu,Desmond Dekker,The Definitive Collection: You Can Get It If You Really Want,0.3854166666666667,0.763,0.391,7,0.7599903358299107,1,0.0856,0.524,0.00034,0.287,0.675,0.3964358403938088,4mSa4FTQnnlrSMkbHUdo7B,0.1330945179584121,4,reggae
Fuck It All Up (feat. JVZEL),DOLF,Fuck It All Up (feat. JVZEL),0.3958333333333333,0.548,0.811,11,0.9071031650157043,1,0.0474,0.00171,3.32e-05,0.323,0.401,0.7340370142471719,3XmhGJ2z0p9QCEkXiu6ikQ,0.15807088846880907,4,electronic
Fuck Tha Police,N.W.A.,Greatest Hits,0.0,0.848,0.842,6,0.8685189659338004,0,0.284,0.00827,0.0,0.0772,0.722,0.46716050551427085,7gNYGnojVbmk6SYRfWA7H2,0.2688468809073724,4,hiphop
Fuck You,Dr. Dre,2001,0.6354166666666666,0.876,0.573,0,0.9124426189900942,1,0.431,0.294,0.0,0.121,0.756,0.43657878544043166,4FI0rdztOAYJZMupujL5Gp,0.13848771266540644,4,hiphop
Fuego,NXTFRIDAY,Fuego,0.4166666666666667,0.746,0.679,0,0.7757912539260691,0,0.0642,0.674,0.0,0.117,0.738,0.5727031760306717,1eE1nrR17EeJLXTn67n845,0.06616446124763706,4,hiphop
Fuego,Yaga & Mackie,La Moda,0.5104166666666666,0.889,0.64,6,0.8467504228074415,1,0.275,0.119,0.0623,0.0827,0.968,0.4493302409239362,4wXpSzmNqxhPX2YgUM5BCq,0.1550850661625709,4,reggae
Fuel,Metallica,Reload,0.6458333333333334,0.491,0.951,1,0.912176854312636,1,0.0465,2.3e-05,0.00354,0.0424,0.555,0.5062147962323094,1tTPC0hsnXq1IGpvWY54JC,0.19924385633270322,4,metal
Full House - Live,Wes Montgomery,Full House [Keepnews Collection] (Remastered),0.19791666666666666,0.506,0.448,5,0.659410485624547,0,0.0554,0.661,0.173,0.74,0.824,0.8622189615184361,1uvSm8fz9F8Jk8kzdQpgyw,0.4698931947069943,3,jazz
Funk #49,James Gang,Rides Again,0.6145833333333334,0.652,0.94,2,0.8118627687847306,1,0.0776,0.0398,0.782,0.0567,0.72,0.4318739054290718,5h6SovHOYpIMlAkafxcbq3,0.17708884688090737,4,rock
Funkey Funkey Reggay,The Skatalites,"Ska Kings of the First Wave with the Skatalites, The Ethiopians, And Don Drummond",0.375,0.903,0.696,0,0.8367721671901426,1,0.13,0.729,0.728,0.0545,0.902,0.5029961660434514,1TnIDb52hYg5P5kHLUyTqX,0.10970415879017013,4,reggae
Funky Bump - Long Version,Pino Presti,Funky Bump,0.19791666666666666,0.696,0.707,11,0.7357332689055328,0,0.0481,0.129,0.644,0.0386,0.976,0.49389880248023854,156s8wfCnvtom8DrT4zjww,0.2396663516068053,4,disco
Funky Cold Medina (Re-Recorded / Remastered),Tone-Loc,"Disco Hits of The '70s, '80s & '90s",0.20833333333333334,0.985,0.914,0,0.815221067890795,1,0.152,0.00297,0.000188,0.0408,0.805,0.5538079235102001,0sfoCq7QPurQeQXicEPVXu,0.18008601134215502,4,disco
Funky Kingston,Toots & The Maytals,20th Century Masters: The Millennium Collection: Best Of Toots & The Maytals,0.4270833333333333,0.768,0.5,1,0.7749456390432472,0,0.0554,0.239,0.00202,0.0344,0.96,0.4722866474179959,0bJ4nQojefjNpeuZNkiLrX,0.21858884688090738,4,reggae
Funky Kingston,Toots & The Maytals,Funky Kingston,0.53125,0.777,0.458,11,0.7048079246194733,1,0.0841,0.265,0.00295,0.0423,0.961,0.4688313532446632,26WPI2aksB9XdqmeLfca5z,0.2237561436672968,4,reggae
Funkytown,Lipps Inc.,Casablanca Records Greatest Hits,0.5625,0.895,0.453,0,0.665450591930418,1,0.0756,0.00196,0.374,0.0982,0.257,0.57817484735173,0KQh7AuuZvpTKWhcJa8Pbr,0.1704102079395085,4,disco
Furious,Ja Rule,The Fast and The Furious (Original Motion Picture Soundtrack),0.0,0.816,0.849,11,0.8968349842957237,1,0.26,0.0811,0.0,0.0616,0.844,0.4449614237705306,5Y6TvhJuUxqAqCwuOs641w,0.1881540642722117,4,hiphop
Furr,Blitzen Trapper,Furr,0.59375,0.575,0.487,2,0.7457356849480551,1,0.0553,0.49,0.0,0.0913,0.505,0.4373077105126142,2fgbsGWU2Dum08uifQHhiB,0.1782438563327032,4,folk
Further Away - Acoustic,Adam Chaffins,Further Away (Acoustic),0.13541666666666666,0.557,0.101,4,0.7077313360715148,1,0.0442,0.882,0.000433,0.133,0.213,0.546594405263407,11nyQyvVojrSOutyVtaNF3,0.16815028355387523,3,folk
G.O.M.D.,J. Cole,2014 Forest Hills Drive,0.010416666666666666,0.89,0.393,4,0.7419424981879682,0,0.267,0.331,8.81e-06,0.283,0.304,0.6062573957495149,16qYlQ6koFxYVbiJbGHblz,0.22892249527410208,4,hiphop
GO 2.0 - Felon Remix,Burak Yeter,GO 2.0 (The Remixes),0.15625,0.627,0.759,2,0.8461222517516308,0,0.0344,0.000852,0.725,0.087,0.473,0.5774364557201686,00UK1S0zHORG9DIRKV4z1f,0.11365122873345936,4,electronic
GOOD INTENTIONS,Miggsy,GOOD INTENTIONS,0.34375,0.604,0.703,8,0.8677699927518725,0,0.248,0.0138,0.0,0.157,0.382,0.7948596582572064,5H0CQ5BCa3BkMpn62Dts7x,0.07668809073724007,4,hiphop
GOOD TIME,Niko Moon,GOOD TIME - EP,0.0,0.802,0.59,5,0.8296931625996617,1,0.0493,0.0874,0.0,0.275,0.687,0.6535901926444834,5Kpg1A7BOHpBbaT3H3xqd3,0.1472466918714556,4,country
Gabriel's Oboe,Ennio Morricone,The Mission: Music From The Motion Picture,0.6041666666666666,0.233,0.195,2,0.5877748248369171,1,0.0461,0.96,0.914,0.0793,0.0675,0.2897287830737918,6opPrJUpq4Pl5c84eCwLmo,0.07107750472589792,4,orchestral
Gaia,Alpine Universe,Gaia,0.2916666666666667,0.464,0.803,0,0.7908190384150761,0,0.0489,0.00552,0.685,0.135,0.276,0.6626402234108013,6W9RNHEfYOdt5xRg6j5ood,0.19909073724007562,4,electronic
Galileo,Indigo Girls,Rites Of Passage (Expanded Edition),0.4791666666666667,0.49,0.701,5,0.8115486832568254,1,0.0394,0.708,0.0,0.119,0.785,0.48518010129218536,1Q0DVZhtZJZs9t45b8zNSD,0.18339035916824198,4,rock
Game Of Pricks,Guided By Voices,Alien Lanes,0.5520833333333334,0.368,0.966,10,0.834646049770476,1,0.073,0.248,0.663,0.529,0.323,0.5786103090831637,7E99aG3oPQslXHHdnKFAmB,0.03248960302457467,4,rock
Gang Over Luv,Brent Faiyaz,Sonder Son,0.6875,0.781,0.277,8,0.7774824836917129,1,0.326,0.0408,0.000339,0.0754,0.302,0.7761963364415203,7LaI3mRTJu66r9HKdv7iBx,0.13790926275992438,4,R&B
Gangnam Style (강남스타일),PSY,Gangnam Style (강남스타일),0.7395833333333334,0.727,0.937,11,0.9340178787146654,0,0.286,0.00417,0.0,0.091,0.749,0.6251100487527808,03UrZgTINDqvnUMbbIMhql,0.15175803402646504,4,pop
Gangsta Nation,Westside Connection,Terrorist Threats,0.6770833333333334,0.843,0.7,9,0.9248852379801884,0,0.26,0.127,0.0,0.876,0.675,0.44989823448667576,65iyI1iybyv5ecsfBHSdUf,0.22128544423440455,4,hiphop
Gangsta Rap Made Me Do It,Ice Cube,Raw Footage,0.0,0.811,0.73,10,0.8721430297173229,0,0.106,0.00703,2.41e-05,0.338,0.382,0.4118710654612581,6RnCdCVTOxHnzDwODEu8vQ,0.21051039697542534,4,hiphop
Gangsta's Paradise (feat. L.V.),Coolio,Gangsta's Paradise,0.0,0.641,0.63,8,0.8489248610775549,1,0.0521,0.0372,0.0,0.4,0.415,0.3784493775737208,3u9fHuAtjMY1RW2mZfO4Cf,0.17296786389413987,4,hiphop
Gangstas,Pop Smoke,Shoot For The Stars Aim For The Moon,0.71875,0.548,0.506,4,0.8237738584199082,0,0.102,0.203,0.0001,0.0788,0.557,0.5679320301036588,1hg3RlqFZXJb5YgRoK9qmF,0.09552646502835539,5,hiphop
Ganja Smuggling,Eek-A-Mouse,Wa-Do-Dem,0.59375,0.78,0.427,5,0.8011355399855037,0,0.126,0.128,1.75e-05,0.0697,0.526,0.33921048894779193,5iynCtpEY7mx4ou54tHBPH,0.1605170132325142,4,reggae
Garden Kisses,Giveon,Garden Kisses,0.6770833333333334,0.478,0.373,5,0.773737617782073,1,0.0317,0.915,6.36e-06,0.128,0.354,0.5686041558195674,62d6YXEYxmMWAuLpw1EysL,0.1289914933837429,4,R&B
Gary's Theme - Remastered,Bill Evans,You Must Believe In Spring (Remastered Version),0.5625,0.421,0.08,7,0.4768059917854554,1,0.04,0.903,0.859,0.135,0.0546,0.5776683864249538,3f9KhpRN6mMYoVnpuozgHD,0.18786389413988658,3,jazz
Gas at the Station,Taggy Matcher,Singasong,0.34375,0.886,0.825,5,0.76525730852863,0,0.0389,0.105,0.00475,0.0939,0.952,0.4876366734510342,2c4XeVg1yhog37K7Zkjups,0.18250945179584122,4,reggae
Gata Gangster,Daddy Yankee,Los Homerun-es,0.5104166666666666,0.859,0.832,2,0.807393090118386,1,0.179,0.00453,0.000591,0.0916,0.631,0.4592606617125006,1w1JMw24Maq2XQKsbkTkS7,0.15139319470699433,4,reggae
Gathering Flowers For The Master's Bouquet,Blood Oranges,The Slaughter Rule (Original Movie Soundtrack),0.2604166666666667,0.637,0.343,9,0.8026093259241363,1,0.0271,0.85,0.0,0.1,0.283,0.6401382117669332,0dA2DNenFzwMkSCyTL3wnb,0.20956521739130435,3,folk
Gelato,Frak,Gelato,0.375,0.717,0.544,4,0.8074172505436095,0,0.239,0.74,0.0,0.0959,0.469,0.49980120225304114,4mxV2QEHe9cwrQJmUkjdJq,0.14149243856332702,4,hiphop
Generation Blues,Graham Sharp,Generation Blues,0.09375,0.689,0.453,7,0.6921961826528147,1,0.0396,0.67,0.368,0.187,0.539,0.4357551947744592,492j910IaKI0oMeZIbvxpa,0.11162098298676748,4,folk
Genius Of Love,Tom Tom Club,Wordy Rappinghood,0.34375,0.926,0.584,7,0.7238705001208021,1,0.0861,0.146,0.000199,0.0565,0.751,0.486462820088039,11aqD66CgNU4UXKGz9DtfZ,0.2609328922495274,4,disco
Georgia,Jimmy Rosenberg,Trio,0.0,0.628,0.47,5,0.8137231215269388,0,0.0452,0.747,0.776,0.102,0.598,0.6128461210772944,1kmOqc59TIeSZKVrNKXMTy,0.06937901701323251,4,jazz
Georgia Dreamin',Ben Chapman & Co.,Georgia Dreamin',0.3020833333333333,0.718,0.48,2,0.8104131432713215,1,0.0306,0.719,6.27e-05,0.105,0.331,0.36913428314479096,2N3C3SQ1T7VNoYKOUWKWsT,0.16452457466918716,4,folk
Georgia On My Mind,Louis Armstrong,Satchmo: The Louis Armstrong Collection,0.0,0.574,0.444,2,0.8727712007731336,0,0.0332,0.777,3.42e-05,0.22,0.496,0.4823543333175557,0Ju5lF5t0NGEcMsDGvsugh,0.13555198487712666,4,jazz
Get Along,Kenny Chesney,Songs for the Saints,0.6666666666666666,0.632,0.804,7,0.8557864218410244,1,0.0503,0.101,0.0,0.17,0.35,0.437620106972121,6n6OQfBpCgzF9oEg8zhBN7,0.13297920604914934,4,country
Get Away,Amaria,Get Away,0.5729166666666666,0.765,0.32,9,0.8111379560280261,0,0.0519,0.513,0.685,0.135,0.633,0.5585459364793866,1RaO7Jv7R2CmhKR9Ne7YBo,0.11731379962192817,4,R&B
Get Buck,Young Buck,Buck The World,0.53125,0.797,0.667,1,0.8561246677941532,0,0.158,0.545,0.0,0.0357,0.621,0.3621432290434042,2v89G6dKQHB3LiV1Ej1vfX,0.18483931947069943,4,hiphop
Get Dancin',Disco Tex & The Sex-O-Lettes,70's Pop Gems,0.3125,0.543,0.839,7,0.8108963517757913,1,0.125,0.538,0.000181,0.471,0.634,0.502134709139963,6WzOO4e61wqkoLrZrJbBl4,0.16282325141776938,4,disco
Get Down On It - Single Version,Kool & The Gang,The Very Best Of Kool & The Gang (Reissue),0.6145833333333334,0.879,0.626,7,0.8501087219135056,1,0.0604,0.205,6.07e-05,0.056,0.968,0.5247503194963791,4yKZACkuudvfd600H2dQie,0.14553308128544423,4,disco
Get Down Saturday Night,Oliver Cheatham,Saturday Songs,0.625,0.865,0.611,11,0.7238221792703552,0,0.0573,0.226,0.082,0.0572,0.963,0.5516400814124106,6GkSz1e5kSlYI8l2qKU3gv,0.17294328922495275,4,disco
Get Down Tonight,KC & The Sunshine Band,KC & the Sunshine Band... and More,0.5,0.669,0.754,10,0.7080695820246437,1,0.0279,0.134,0.0069,0.46,0.906,0.5333601552515739,4msPRe3NEDVL6dsBcE7AhL,0.2427334593572779,4,disco
Get Free,Major Lazer,Free The Universe (Extended Version),0.5520833333333334,0.612,0.657,11,0.8349601352983812,0,0.0454,0.103,0.124,0.131,0.767,0.4162446158943532,0yhGTljYYHyP7phuxoKWiJ,0.2183742911153119,4,reggae
Get It Right,Bo Armstrong,Get It Right,0.25,0.63,0.816,5,0.8738825803334139,1,0.0319,0.167,0.0,0.328,0.591,0.6438017702466038,0ve68szQnWDaBxmXcW9JgY,0.1451039697542533,4,folk
Get It Right,Diplo,Get It Right,0.46875,0.456,0.833,0,0.900893935733269,1,0.0964,0.108,1.71e-05,0.0592,0.261,0.7564159606191129,4SoXQCrPQplashFebNaUw3,0.10734120982986768,4,electronic
Get It Shawty,Lloyd,Street Love,0.6354166666666666,0.822,0.905,5,0.9059676250302007,0,0.241,0.123,0.0,0.0496,0.674,0.6059260661712501,2a03afRiyAbNAleOByVju4,0.14234404536862003,4,R&B
Get It Together,702,No Doubt,0.6041666666666666,0.791,0.186,10,0.7287509060159458,1,0.0333,0.625,2.67e-06,0.0574,0.317,0.5398826146637005,4eDCsyIHTSu3cQZ5wDIyP7,0.21972306238185255,4,R&B
Get It Together,Beastie Boys,Ill Communication,0.53125,0.854,0.649,11,0.8101715390190868,1,0.326,0.281,0.0,0.106,0.734,0.478155914232972,6aaPceG6TnixvAZQ1wBMdp,0.1764593572778828,4,rock
Get Low,Dillon Francis,"Money Sucks, Friends Rule",0.6041666666666666,0.674,0.932,11,0.8964967383425949,0,0.0859,0.0282,0.71,0.684,0.728,0.47821744686893547,3oZoXyU0SkDldgS7AcN4y4,0.14540642722117203,4,electronic
Get Low,Lil Jon & The East Side Boyz,Kings Of Crunk,0.7395833333333334,0.521,0.625,1,0.8229040831118628,1,0.067,0.0301,0.0,0.121,0.136,0.4781511809532825,0r2Bul2NuCViraT2zX1l5j,0.2600510396975425,4,hiphop
Get Low (with Liam Payne),Zedd,Get Low (with Liam Payne),0.5520833333333334,0.718,0.926,1,0.9185552065716356,1,0.0494,0.027,1.76e-05,0.0513,0.54,0.511279405500071,2syQ0f4SAQdzvlAewPl1DJ,0.13766540642722117,4,pop
Get Lucky (feat. Pharrell Williams & Nile Rodgers),Daft Punk,Random Access Memories,0.7395833333333334,0.81,0.793,6,0.7761778207296449,0,0.0403,0.0378,1.77e-06,0.072,0.863,0.5492971079661096,69kOkLUCkxIZYexIgSG8rq,0.2936616257088847,4,disco
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],0.8229166666666666,0.794,0.811,6,0.7867600869775307,0,0.038,0.0426,1.07e-06,0.101,0.862,0.5492829081270412,2Foc5Q5nqNiosCNqttzHof,0.17909262759924385,4,electronic
Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,Bingo Players,Get Up (Rattle) [feat. Far East Movement],0.6875,0.801,0.985,7,0.938390915680116,1,0.0647,0.0205,6.86e-06,0.297,0.72,0.6058124674587021,3wLPRjw2XQpmowqXUXb3UF,0.10207939508506617,4,electronic
Get Up Offa That Thing,James Brown,The 50th Anniversary Collection,0.6041666666666666,0.864,0.813,2,0.8364580816622373,1,0.361,0.217,0.0,0.874,0.72,0.5585554030387655,5XeSAezNDk9tuw3viiCbZ3,0.1708884688090737,4,disco
Get Up and Boogie - That's Right,Silver Convention,Silver Convention - Fly Robin Fly,0.40625,0.797,0.552,7,0.6443585407103165,1,0.0303,0.117,0.00132,0.0806,0.967,0.4969375680408955,66wkmlfx3H0Oqg1frvJjhu,0.10693194706994329,4,disco
"Get Up, Stand Up",Peter Tosh,Reggae Classics,0.3958333333333333,0.9,0.732,5,0.8183377627446243,1,0.0686,0.0113,0.000445,0.0445,0.962,0.6571212192928481,0ee3Dr3rH7NSxOVcmlbsHJ,0.14226843100189035,4,reggae
"Get Up, Stand Up",The Wailers,Burnin' (Deluxe Edition),0.5208333333333334,0.765,0.555,10,0.820270596762503,0,0.374,0.409,2.04e-06,0.073,0.828,0.3684763572679509,25ugoarRZ6IaZegrjNxGOx,0.13112854442344046,4,reggae
"Get Up, Stand Up",The Wailers,Marley (The Original Soundtrack),0.59375,0.772,0.501,10,0.7724087943947813,1,0.421,0.163,0.0,0.0725,0.771,0.3686372887773939,4hLATN2VtjiJ6jLm6V47x1,0.1312920604914934,4,reggae
Get Ur Freak On,Missy Elliott,Miss E... So Addictive,0.6875,0.797,0.75,0,0.7770234356124668,1,0.247,0.533,0.108,0.095,0.74,0.8419084583708051,6zsk6uF3MxfIeHPlubKBvR,0.14384404536862003,4,hiphop
Get You (feat. Kali Uchis),Daniel Caesar,Freudian,0.8125,0.658,0.294,4,0.7972215510992994,0,0.0321,0.422,5.2e-05,0.0749,0.358,0.35044256165096793,7zFXmv6vqI4qOt4yGf3jYZ,0.20722778827977315,4,R&B
Get Your Shine On,Florida Georgia Line,Here's To The Good Times,0.6041666666666666,0.497,0.927,0,0.8941773375211405,1,0.0371,0.00286,1.26e-06,0.413,0.607,0.4590855303639892,6s9ICeczYOfbHHIaSMq9jd,0.1541398865784499,4,country
Gettin' Outta My Mind,Channing Wilson,Gettin' Outta My Mind,0.28125,0.607,0.833,9,0.8708142063300314,1,0.0471,0.0355,3.71e-06,0.254,0.669,0.6491409097363563,5xVKhynmkODxlh6ol9GSN8,0.11619470699432892,4,folk
Gettin' You Home,Chris Young,The Man I Want To Be,0.65625,0.639,0.678,7,0.8820971249093985,1,0.0278,0.44,1.45e-06,0.221,0.531,0.5062999952667202,28Sc21lrWcZD9Ov4rRkPJq,0.1448015122873346,4,country
Getting Late,Kenyon Dixon,Getting Late,0.5625,0.538,0.659,3,0.8071514858661513,0,0.234,0.756,0.00044,0.109,0.542,0.42027263691011496,4bYTTDFnNbakdU9NX8uMKj,0.10694328922495275,4,R&B
Ghost Division,Sabaton,The Art of War (Re-Armed),0.625,0.343,0.945,4,0.9246436337279537,1,0.0555,0.000101,9.62e-06,0.346,0.539,0.833696218109528,1MoEyYsa9Y0FvApwLskO1l,0.1628109640831758,4,metal
Ghost Walking,Lamb of God,Resolution (Exclusive Edition),0.4791666666666667,0.511,0.992,1,0.9222275912056052,1,0.164,0.000333,1.55e-05,0.299,0.349,0.6149808302172575,6pej2azEjNp6pEFpYPmCNi,0.20015122873345936,5,metal
Ghostblade,MythFox,Ghostblade,0.2604166666666667,0.249,0.313,2,0.6043971973906741,0,0.0304,0.0405,0.644,0.109,0.0663,0.4539735882993326,2JEb07hqvVlNxmCWr8AXPx,0.21839981096408317,4,orchestral
Ghostbusters,Ray Parker Jr.,Arista Heritage Series: Ray Parker,0.5833333333333334,0.779,0.717,6,0.7690263348634936,0,0.0335,0.0125,0.0536,0.355,0.789,0.5461447436929048,300zfRaCgTmEm5Eqe3HqZZ,0.1718969754253308,4,disco
Ghostriders in the Sky,Die Apokalyptischen Reiter,Friede sei mit Dir,0.53125,0.417,0.958,5,0.9163082870258517,0,0.122,0.00592,0.000255,0.11,0.176,0.6150092298953944,3D9X47VTRPVT6aAuK7bPvf,0.14382136105860113,4,metal
Ghosts,Laura Marling,Alas I Cannot Swim,0.5520833333333334,0.463,0.368,9,0.7244261899009423,1,0.048,0.376,0.0,0.149,0.75,0.672002650636626,3LHg768dEKqJKht2uPTlVR,0.11439224952741021,4,folk
Giant Steps,Howard Roberts,The Magic Band II,0.041666666666666664,0.441,0.553,0,0.7871466537811065,0,0.0386,0.466,0.00291,0.107,0.335,0.6436455720168505,21jMqt7VIT6ZlWtALqaoL9,0.5920226843100189,4,jazz
Giant Steps,John Coltrane,The Very Best of John Coltrane,0.28125,0.431,0.491,0,0.7437545300797294,0,0.0562,0.441,0.000458,0.134,0.577,0.7016755810100819,0gCKwy3YmhKc9rzjYjTQKx,0.21219943289224952,4,jazz
"Gigolo - 12"" Version",Mary Wells,In And Out Of Love (Bonus Track Version),0.13541666666666666,0.773,0.806,2,0.7767093500845615,1,0.169,0.0574,0.0041,0.306,0.687,0.5499361007241917,6VrvvrY32NT1QGtFTAve8J,0.3631134215500945,4,disco
Gimme All Your Lovin',ZZ Top,Eliminator,0.71875,0.63,0.788,5,0.8415076105339453,1,0.0298,0.00322,0.0237,0.0883,0.63,0.5682728262413026,0OBwxFLu6Yj61s2OagYbgY,0.17216162570888469,4,rock
Gimme More,Britney Spears,Blackout,0.7916666666666666,0.788,0.844,2,0.9277361681565596,1,0.0334,0.25,0.000678,0.0723,0.382,0.5363941875325413,6ic8OlLUNEATToEFU3xmaH,0.18176465028355387,4,pop
Gimme Shelter,The Rolling Stones,Let It Bleed,0.7604166666666666,0.634,0.63,1,0.8034066199565112,0,0.031,0.447,0.039,0.17,0.489,0.5614995030056326,6H3kDe7CGoWYBabAeVWGiD,0.20022684310018904,4,rock
Gimme That Bounce,Mau P,Gimme That Bounce,0.6875,0.801,0.96,8,0.8696786663445277,1,0.264,0.0284,0.877,0.0985,0.101,0.5966062384626307,7jURkEKDVEm9sHueqUX0ko,0.14979017013232515,4,electronic
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,0.0,0.744,0.495,10,0.7710799710074897,1,0.0402,0.0162,0.00825,0.177,0.53,0.5658209873621431,7r5bS08R8d0jZuDZutVeHQ,0.2225085066162571,4,disco
Gimmie That Girl,Joe Nichols,Old Things New,0.5833333333333334,0.5,0.9,2,0.9169606185068858,1,0.117,0.205,0.000251,0.694,0.675,0.7679698963411747,7xoBJ4hih949Jeu5ZfzBai,0.11958412098298676,4,country
Ginza - Anitta Remix,J Balvin,Ginza (Anitta Remix),0.0,0.824,0.833,10,0.8677699927518725,0,0.0675,0.0539,0.00192,0.098,0.867,0.4826761963364415,5fknWuGb2l1ttkkssGKSFA,0.10531852551984877,4,pop
Girl (feat. KAYTRANADA),The Internet,Ego Death,0.6666666666666666,0.568,0.42,7,0.7335346702101957,0,0.276,0.536,0.124,0.101,0.453,0.37814171439390354,3PFaFVWq5wucLu6s4baj9D,0.3371266540642722,4,R&B
Girl Crush,Little Big Town,Pain Killer,0.6875,0.5,0.225,0,0.756462913747282,1,0.0302,0.842,0.0,0.112,0.355,0.822587210678279,11qh54D0PKkBwelpDxxiEU,0.12701984877126654,3,country
Girl From Mars,Ash,1977,0.5416666666666666,0.237,0.763,9,0.8169122976564387,1,0.0472,0.00542,0.0,0.16,0.501,0.7326075637809437,1mppNVGh4ipsxIWUUA0QiH,0.14297448015122874,4,rock
Girl Like You,Jason Aldean,Rearview Town,0.6145833333333334,0.543,0.88,3,0.9018120318917613,0,0.0365,0.035,0.000227,0.304,0.483,0.681862072229848,7K0lR5Ngf5jkOWt1g6ut6l,0.12678071833648394,4,country
Girl On Fire (feat. Nicki Minaj) - Inferno Version,Alicia Keys,Girl On Fire,0.5416666666666666,0.591,0.808,9,0.8597970524281228,1,0.288,0.0869,0.00396,0.147,0.337,0.4395512850854357,3XyMPyuWwHcGMvXeJY6Qt0,0.2001767485822306,4,pop
Girl With The Tattoo Enter.lewd,Miguel,All I Want Is You,0.8229166666666666,0.372,0.239,6,0.7300314085527906,0,0.0296,0.856,0.000175,0.168,0.127,0.5369953140531073,1eUGmzzvahJjOSWgDHuRlv,0.04147448015122873,4,R&B
Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,0.7708333333333334,0.482,0.706,9,0.8641700893935733,1,0.0607,0.135,0.00106,0.105,0.144,0.4378899039144223,4esOae7i4rqTbAu9o5Pxco,0.1568875236294896,4,pop
Girlie Girlie,Sophia George,Ska & Reggae Classics,0.40625,0.714,0.768,3,0.8076830152210679,1,0.0653,0.171,0.0,0.15,0.871,0.3900364462536091,1BIXp9KalUDVgsN9xqfcNe,0.1180718336483932,4,reggae
Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,0.7916666666666666,0.71,0.799,6,0.885068857211887,1,0.0328,0.22,0.000602,0.349,0.725,0.5697543427841151,4y1LsJpmMti1PfRQV9AWWe,0.16950283553875237,4,disco
Girls Like You,Maroon 5,Red Pill Blues (Deluxe),0.6354166666666666,0.611,0.462,0,0.832954820004832,1,0.0646,0.558,1.01e-06,0.131,0.377,0.28226913428314476,6OEHjJJvdkk1Ln0p0AZdyz,0.14772873345935728,4,pop
Girls Need Love (with Drake) - Remix,Summer Walker,Last Day Of Summer,0.8020833333333334,0.656,0.432,6,0.7743174679874365,0,0.217,0.443,0.0,0.132,0.0897,0.4592322620343636,14SaZBTjxlorHJQxXh01Hu,0.1544810964083176,4,R&B
